category,franchise,name,aliases,wiki_title,wiki_url
game,Final Fantasy XIII,Snow Villiers,Snow,Snow Villiers,
game,Final Fantasy XIII,Hope Estheim,Hope,Hope Estheim,
game,Final Fantasy XIII,Sazh Katzroy,Sazh,Sazh Katzroy,
game,Final Fantasy XIII,Oerba Dia Vanille,Vanille,Oerba Dia Vanille,
game,Final Fantasy XIII,Oerba Yun Fang,Fang,Oerba Yun Fang,
game,Final Fantasy XIII,Caius Ballad,Caius,Caius Ballad,
game,Final Fantasy XIV,Warrior of Light,,Warrior of Light,
game,Final Fantasy XIV,Zenos yae Galvus,Zenos,Zenos yae Galvus,
game,Final Fantasy XIV,Emet-Selch,,Emet-Selch,
game,Final Fantasy XIV,Hydaelyn,,Hydaelyn,
game,Final Fantasy XIV,Zodiark,,Zodiark,
game,Final Fantasy XV,Gladiolus Amicitia,Gladio,Gladiolus Amicitia,
game,Final Fantasy XV,Ignis Scientia,Ignis,Ignis Scientia,
game,Final Fantasy XV,Prompto Argentum,Prompto,Prompto Argentum,
game,Final Fantasy XV,Lunafreya Nox Fleuret,Luna,Lunafreya Nox Fleuret,
game,Final Fantasy XVI,Clive Rosfield,Clive,Clive Rosfield,
game,Final Fantasy XVI,Joshua Rosfield,Joshua,Joshua Rosfield,
game,Final Fantasy XVI,Jill Warrick,Jill,Jill Warrick,
game,Final Fantasy XVI,Dion Lesage,Dion,Dion Lesage,
game,Final Fantasy XVI,Barnabas Tharmr,Barnabas,Barnabas Tharmr,
game,Final Fantasy XVI,Benedikta Harman,Benedikta,Benedikta Harman,
game,Final Fantasy XVI,Hugo Kupka,Hugo,Hugo Kupka,
game,Kingdom Hearts,Kairi,,Kairi,
game,Kingdom Hearts,Terra,,Terra,
game,Kingdom Hearts,Ventus,Ven,Ventus,
game,Kingdom Hearts,Xion,,Xion,
game,Kingdom Hearts,Axel,Lea,Axel,
game,Kingdom Hearts,Marluxia,,Marluxia,
game,Kingdom Hearts,Saix,Isa,Saix,
game,Kingdom Hearts,Ansem Seeker of Darkness,Ansem,Ansem Seeker of Darkness,
game,Kingdom Hearts,Xemnas,,Xemnas,
game,Kingdom Hearts,Vanitas,,Vanitas,
game,Persona,Joker,Ren Amamiya|Akira Kurusu,Joker,
game,Persona,Ryuji Sakamoto,Skull,Ryuji Sakamoto,
game,Persona,Ann Takamaki,Panther,Ann Takamaki,
game,Persona,Yusuke Kitagawa,Fox,Yusuke Kitagawa,
game,Persona,Makoto Niijima,Queen,Makoto Niijima,
game,Persona,Futaba Sakura,Oracle,Futaba Sakura,
game,Persona,Haru Okumura,Noir,Haru Okumura,
game,Persona,Goro Akechi,Crow,Goro Akechi,
game,Persona,Yu Narukami,Protagonist,Yu Narukami,
game,Persona,Tohru Adachi,Adachi,Tohru Adachi,
game,Persona,Minato Arisato,Makoto Yuki,Minato Arisato,
game,Persona,Elizabeth,,Elizabeth,
game,Shin Megami Tensei,Demi-fiend,Naoki Kashima,Demi-fiend,
game,Shin Megami Tensei,Nahobino,,Nahobino,
game,Shin Megami Tensei,Aleph,,Aleph,
game,Shin Megami Tensei,Lucifer,,Lucifer,
game,Shin Megami Tensei,Metatron,,Metatron,
game,Xenogears,Fei Fong Wong,Fei,Fei Fong Wong,
game,Xenogears,Elly Van Houten,Elly,Elly Van Houten,
game,Xenogears,Grahf,,Grahf,
game,Xenosaga,KOS-MOS,,KOS-MOS,
game,Xenosaga,Shion Uzuki,Shion,Shion Uzuki,
game,Xenosaga,Albedo Piazzolla,Albedo,Albedo Piazzolla,
game,Xenoblade Chronicles,Shulk,,Shulk,
game,Xenoblade Chronicles,Fiora,,Fiora,
game,Xenoblade Chronicles,Dunban,,Dunban,
game,Xenoblade Chronicles,Melia Antiqua,Melia,Melia Antiqua,
game,Xenoblade Chronicles 2,Rex,,Rex,
game,Xenoblade Chronicles 2,Pyra,,Pyra,
game,Xenoblade Chronicles 2,Mythra,,Mythra,
game,Xenoblade Chronicles 3,Noah,,Noah,
game,Xenoblade Chronicles 3,Mio,,Mio,
game,NieR,2B,YoRHa No.2 Type B,2B,
game,NieR,9S,YoRHa No.9 Type S,9S,
game,NieR,A2,YoRHa Type A No.2,A2,
game,NieR,Emil,,Emil,
game,NieR,Nier,,Nier,
game,NieR,Kaine,,Kaine,
game,Drakengard,Zero,,Zero,
game,Drakengard,Caim,,Caim,
game,Dark Souls,Chosen Undead,,Chosen Undead,
game,Dark Souls,Gwyn Lord of Cinder,Gwyn,Gwyn Lord of Cinder,
game,Dark Souls,Artorias the Abysswalker,Artorias,Artorias the Abysswalker,
game,Dark Souls,Manus Father of the Abyss,Manus,Manus Father of the Abyss,
game,Dark Souls,Solaire of Astora,Solaire,Solaire of Astora,
game,Dark Souls,Bearer of the Curse,,Bearer of the Curse,
game,Dark Souls,Ashen One,,Ashen One,
game,Bloodborne,Hunter,Good Hunter,Hunter,
game,Bloodborne,Gehrman the First Hunter,Gehrman,Gehrman,
game,Bloodborne,Lady Maria,Lady Maria of the Astral Clocktower,Lady Maria,
game,Bloodborne,Orphan of Kos,,Orphan of Kos,
game,Elden Ring,Tarnished,,Tarnished,
game,Elden Ring,Melina,,Melina,
game,Elden Ring,Ranni the Witch,Ranni,Ranni the Witch,
game,Elden Ring,Malenia Blade of Miquella,Malenia,Malenia Blade of Miquella,
game,Elden Ring,Radahn,Starscourge Radahn,Radahn,
game,Elden Ring,Godfrey First Elden Lord,Godfrey,Godfrey First Elden Lord,
game,Elden Ring,Radagon of the Golden Order,Radagon,Radagon of the Golden Order,
game,Elden Ring,Elden Beast,,Elden Beast,
game,Sekiro,Wolf,Sekiro,Wolf,
game,Sekiro,Isshin Ashina,Isshin,Isshin Ashina,
game,Sekiro,Genichiro Ashina,Genichiro,Genichiro Ashina,
game,The Witcher,Geralt of Rivia,Geralt,Geralt of Rivia,
game,The Witcher,Ciri,Cirilla,Ciri,
game,The Witcher,Yennefer of Vengerberg,Yennefer,Yennefer of Vengerberg,
game,The Witcher,Triss Merigold,Triss,Triss Merigold,
game,Cyberpunk 2077,V,,V,
game,Cyberpunk 2077,Johnny Silverhand,Johnny,Johnny Silverhand,
game,Cyberpunk 2077,Adam Smasher,,Adam Smasher,
game,Cyberpunk 2077,Songbird,Song So Mi,Songbird,
game,Mass Effect,Commander Shepard,Shepard,Commander Shepard,
game,Mass Effect,Liara T'Soni,Liara,Liara T'Soni,
game,Mass Effect,Garrus Vakarian,Garrus,Garrus Vakarian,
game,Mass Effect,Tali'Zorah,Tali,Tali'Zorah,
game,Mass Effect,Urdnot Wrex,Wrex,Urdnot Wrex,
game,Mass Effect,Illusive Man,,Illusive Man,
game,Mass Effect,Saren Arterius,Saren,Saren Arterius,
game,Halo,Cortana,,Cortana,
game,Halo,Arbiter,Thel Vadam,Arbiter,
game,Halo,Atriox,,Atriox,
game,Halo,Noble Six,,Noble Six,
game,Halo,Sergeant Johnson,Avery Johnson,Sergeant Johnson,
game,Doom,Cyberdemon,,Cyberdemon,
game,Doom,Icon of Sin,,Icon of Sin,
game,Doom,Marauder,,Marauder,
game,Gears of War,Marcus Fenix,Marcus,Marcus Fenix,
game,Gears of War,General RAAM,RAAM,General RAAM,
game,StarCraft,Jim Raynor,Raynor,Jim Raynor,
game,StarCraft,Sarah Kerrigan,Kerrigan,Sarah Kerrigan,
game,StarCraft,Artanis,,Artanis,
game,StarCraft,Zeratul,,Zeratul,
game,Warcraft,Arthas Menethil,The Lich King,Arthas Menethil,
game,Warcraft,Thrall,,Thrall,
game,Warcraft,Illidan Stormrage,Illidan,Illidan Stormrage,
game,Warcraft,Sylvanas Windrunner,Sylvanas,Sylvanas Windrunner,
game,Warcraft,Jaina Proudmoore,Jaina,Jaina Proudmoore,
game,Warcraft,Garrosh Hellscream,Garrosh,Garrosh Hellscream,
game,Diablo,Diablo,,Diablo,
game,Diablo,Tyrael,,Tyrael,
game,Diablo,Baal,,Baal,
game,Diablo,Mephisto,,Mephisto,
game,Overwatch,Tracer,,Tracer,
game,Overwatch,Reaper,,Reaper,
game,Overwatch,Genji,,Genji,
game,Overwatch,Hanzo,,Hanzo,
game,Overwatch,Winston,,Winston,
game,Overwatch,Doomfist,,Doomfist,
game,Overwatch,Kiriko,,Kiriko,
game,League of Legends,Ahri,,Ahri,
game,League of Legends,Yasuo,,Yasuo,
game,League of Legends,Yone,,Yone,
game,League of Legends,Jinx,,Jinx,
game,League of Legends,Vi,,Vi,
game,League of Legends,Lux,,Lux,
game,League of Legends,Garen,,Garen,
game,League of Legends,Darius,,Darius,
game,League of Legends,Aatrox,,Aatrox,
game,League of Legends,Mordekaiser,,Mordekaiser,
game,League of Legends,Thresh,,Thresh,
game,League of Legends,Viego,,Viego,
game,League of Legends,Aurelion Sol,,Aurelion Sol,
game,Dota,Anti-Mage,,Anti-Mage,
game,Dota,Invoker,,Invoker,
game,Dota,Juggernaut,,Juggernaut,
game,Dota,Phantom Assassin,,Phantom Assassin,
game,Dota,Terrorblade,,Terrorblade,
game,Dota,Shadow Fiend,,Shadow Fiend,
game,Dota,Faceless Void,,Faceless Void,
game,Dota,Lina,,Lina,
game,Dota,Crystal Maiden,,Crystal Maiden,
game,Street Fighter,Chun-Li,Chun Li,Chun-Li,
game,Street Fighter,Ken Masters,Ken,Ken Masters,
game,Street Fighter,Guile,,Guile,
game,Street Fighter,Cammy White,Cammy,Cammy White,
game,Street Fighter,M. Bison,Vega,M. Bison,
game,Street Fighter,Sagat,,Sagat,
game,Street Fighter,Juri Han,Juri,Juri Han,
game,Street Fighter,Akuma,Gouki,Akuma,
game,Mortal Kombat,Liu Kang,,Liu Kang,
game,Mortal Kombat,Johnny Cage,,Johnny Cage,
game,Mortal Kombat,Sonya Blade,Sonya,Sonya Blade,
game,Mortal Kombat,Kitana,,Kitana,
game,Mortal Kombat,Mileena,,Mileena,
game,Mortal Kombat,Shao Kahn,,Shao Kahn,
game,Mortal Kombat,Shang Tsung,,Shang Tsung,
game,Mortal Kombat,Quan Chi,,Quan Chi,
game,Mortal Kombat,Noob Saibot,,Noob Saibot,
game,Mortal Kombat,Smoke,,Smoke,
game,Mortal Kombat,Ermac,,Ermac,
game,Mortal Kombat,Sindel,,Sindel,
game,Tekken,Heihachi Mishima,Heihachi,Heihachi Mishima,
game,Tekken,Nina Williams,Nina,Nina Williams,
game,Tekken,King,,King,
game,Tekken,Paul Phoenix,Paul,Paul Phoenix,
game,Tekken,Hwoarang,,Hwoarang,
game,Tekken,Lars Alexandersson,Lars,Lars Alexandersson,
game,Tekken,Devil Jin,,Devil Jin,
game,Soulcalibur,Nightmare,,Nightmare,
game,Soulcalibur,Siegfried Schtauffen,Siegfried,Siegfried Schtauffen,
game,Soulcalibur,Mitsurugi,,Mitsurugi,
game,Soulcalibur,Ivy Valentine,Ivy,Ivy Valentine,
game,Soulcalibur,Kilik,,Kilik,
game,Soulcalibur,Taki,,Taki,
game,Guilty Gear,Sol Badguy,Sol,Sol Badguy,
game,Guilty Gear,Ky Kiske,Ky,Ky Kiske,
game,Guilty Gear,Dizzy,,Dizzy,
game,Guilty Gear,Sin Kiske,Sin,Sin Kiske,
game,Guilty Gear,Ramlethal Valentine,Ramlethal,Ramlethal Valentine,
game,Guilty Gear,Happy Chaos,,Happy Chaos,
game,BlazBlue,Ragna the Bloodedge,Ragna,Ragna the Bloodedge,
game,BlazBlue,Jin Kisaragi,Jin,Jin Kisaragi,
game,BlazBlue,Noel Vermillion,Noel,Noel Vermillion,
game,BlazBlue,Hakumen,,Hakumen,
game,BlazBlue,Terumi,Yuki Terumi,Yuki Terumi,
game,BlazBlue,Azrael,,Azrael,
game,Castlevania,Alucard,Adrian Tepes,Alucard,
game,Castlevania,Simon Belmont,Simon,Simon Belmont,
game,Castlevania,Richter Belmont,Richter,Richter Belmont,
game,Castlevania,Dracula,Vlad Tepes,Dracula,
game,Castlevania,Soma Cruz,Soma,Soma Cruz,
game,Metroid,Ridley,,Ridley,
game,Metroid,Dark Samus,,Dark Samus,
game,Metroid,Metroid Prime,,Metroid Prime,
game,Mega Man,Zero,,Zero,
game,Mega Man,X,,X,
game,Mega Man,Proto Man,Blues,Proto Man,
game,Mega Man,Dr. Wily,Doctor Wily,Dr. Wily,
game,Mega Man,Bass,Forte,Bass,
game,Sonic the Hedgehog,Knuckles the Echidna,Knuckles,Knuckles the Echidna,
game,Sonic the Hedgehog,Miles Tails Prower,Tails,Miles Tails Prower,
game,Sonic the Hedgehog,Silver the Hedgehog,Silver,Silver the Hedgehog,
game,Sonic the Hedgehog,Amy Rose,Amy,Amy Rose,
game,Sonic the Hedgehog,Doctor Eggman,Dr. Eggman,Doctor Eggman,
game,Sonic the Hedgehog,Metal Sonic,,Metal Sonic,
game,Super Mario,Mario,,Mario,
game,Super Mario,Luigi,,Luigi,
game,Super Mario,Princess Peach,Peach,Princess Peach,
game,Super Mario,Bowser,King Koopa,Bowser,
game,Super Mario,Rosalina,,Rosalina,
game,Super Mario,Yoshi,,Yoshi,
game,The Legend of Zelda,Zelda,Princess Zelda,Zelda,
game,The Legend of Zelda,Midna,,Midna,
game,The Legend of Zelda,Skull Kid,,Skull Kid,
game,The Legend of Zelda,Ghirahim,,Ghirahim,
game,The Legend of Zelda,Vaati,,Vaati,
game,The Legend of Zelda,Demise,,Demise,
game,Fire Emblem,Marth,,Marth,
game,Fire Emblem,Ike,,Ike,
game,Fire Emblem,Lucina,,Lucina,
game,Fire Emblem,Chrom,,Chrom,
game,Fire Emblem,Byleth,,Byleth,
game,Fire Emblem,Edelgard von Hresvelg,Edelgard,Edelgard von Hresvelg,
game,Fire Emblem,Dimitri Alexandre Blaiddyd,Dimitri,Dimitri Alexandre Blaiddyd,
game,Fire Emblem,Claude von Riegan,Claude,Claude von Riegan,
game,Pokemon,Pikachu,,Pikachu,
game,Pokemon,Charizard,,Charizard,
game,Pokemon,Mewtwo,,Mewtwo,
game,Pokemon,Lucario,,Lucario,
game,Pokemon,Greninja,,Greninja,
game,Pokemon,Arceus,,Arceus,
game,Pokemon,Giratina,,Giratina,
game,Pokemon,Rayquaza,,Rayquaza,
game,Pokemon,Darkrai,,Darkrai,
game,Pokemon,Necrozma,,Necrozma,
game,Resident Evil,Chris Redfield,Chris,Chris Redfield,
game,Resident Evil,Jill Valentine,Jill,Jill Valentine,
game,Resident Evil,Claire Redfield,Claire,Claire Redfield,
game,Resident Evil,Ada Wong,Ada,Ada Wong,
game,Resident Evil,Nemesis,,Nemesis,
game,Resident Evil,Lady Dimitrescu,Alcina Dimitrescu,Lady Dimitrescu,
game,Metal Gear,Solid Snake,Snake,Solid Snake,
game,Metal Gear,Big Boss,Naked Snake,Big Boss,
game,Metal Gear,Liquid Snake,Liquid,Liquid Snake,
game,Metal Gear,Revolver Ocelot,Ocelot,Revolver Ocelot,
game,Assassin's Creed,Ezio Auditore,Ezio,Ezio Auditore,
game,Assassin's Creed,Altair Ibn-La'Ahad,Altair,Altair Ibn-La'Ahad,
game,Assassin's Creed,Connor Kenway,Connor,Connor Kenway,
game,Assassin's Creed,Edward Kenway,Edward,Edward Kenway,
game,Assassin's Creed,Kassandra,,Kassandra,
game,Assassin's Creed,Bayek of Siwa,Bayek,Bayek of Siwa,
anime,JoJo's Bizarre Adventure,Jonathan Joestar,Jonathan,Jonathan Joestar,
anime,JoJo's Bizarre Adventure,Joseph Joestar,Joseph,Joseph Joestar,
anime,JoJo's Bizarre Adventure,Jotaro Kujo,Jotaro,Jotaro Kujo,
anime,JoJo's Bizarre Adventure,Dio Brando,DIO,Dio Brando,
anime,JoJo's Bizarre Adventure,Josuke Higashikata,Josuke,Josuke Higashikata,
anime,JoJo's Bizarre Adventure,Giorno Giovanna,Giorno,Giorno Giovanna,
anime,JoJo's Bizarre Adventure,Diavolo,,Diavolo,
anime,JoJo's Bizarre Adventure,Jolyne Cujoh,Jolyne,Jolyne Cujoh,
anime,JoJo's Bizarre Adventure,Enrico Pucci,Pucci,Enrico Pucci,
anime,JoJo's Bizarre Adventure,Johnny Joestar,Johnny,Johnny Joestar,
anime,JoJo's Bizarre Adventure,Funny Valentine,,Funny Valentine,
anime,Black Clover,Asta,,Asta,
anime,Black Clover,Yuno,,Yuno,
anime,Black Clover,Yami Sukehiro,Yami,Yami Sukehiro,
anime,Black Clover,Noelle Silva,Noelle,Noelle Silva,
anime,Black Clover,Julius Novachrono,Julius,Julius Novachrono,
anime,Black Clover,Dante Zogratis,Dante,Dante Zogratis,
anime,Black Clover,Lucifero,,Lucifero,
anime,Fairy Tail,Natsu Dragneel,Natsu,Natsu Dragneel,
anime,Fairy Tail,Lucy Heartfilia,Lucy,Lucy Heartfilia,
anime,Fairy Tail,Erza Scarlet,Erza,Erza Scarlet,
anime,Fairy Tail,Gray Fullbuster,Gray,Gray Fullbuster,
anime,Fairy Tail,Gajeel Redfox,Gajeel,Gajeel Redfox,
anime,Fairy Tail,Zeref Dragneel,Zeref,Zeref Dragneel,
anime,Fairy Tail,Acnologia,,Acnologia,
anime,Yu Yu Hakusho,Yusuke Urameshi,Yusuke,Yusuke Urameshi,
anime,Yu Yu Hakusho,Kazuma Kuwabara,Kuwabara,Kazuma Kuwabara,
anime,Yu Yu Hakusho,Kurama,,Kurama,
anime,Yu Yu Hakusho,Hiei,,Hiei,
anime,Yu Yu Hakusho,Toguro,Younger Toguro,Toguro,
anime,Yu Yu Hakusho,Raizen,,Raizen,
anime,Inuyasha,Inuyasha,,Inuyasha,
anime,Inuyasha,Kagome Higurashi,Kagome,Kagome Higurashi,
anime,Inuyasha,Sesshomaru,,Sesshomaru,
anime,Inuyasha,Naraku,,Naraku,
anime,Inuyasha,Kikyo,,Kikyo,
anime,Berserk,Guts,,Guts,
anime,Berserk,Griffith,Femto,Griffith,
anime,Berserk,Casca,,Casca,
anime,Berserk,Zodd,Nosferatu Zodd,Zodd,
anime,Hellsing,Alucard,,Alucard,
anime,Hellsing,Seras Victoria,Seras,Seras Victoria,
anime,Hellsing,Alexander Anderson,Father Anderson,Alexander Anderson,
anime,Trigun,Vash the Stampede,Vash,Vash the Stampede,
anime,Trigun,Millions Knives,Knives,Millions Knives,
anime,Trigun,Nicholas D. Wolfwood,Wolfwood,Nicholas D. Wolfwood,
anime,Code Geass,Lelouch vi Britannia,Lelouch,Lelouch vi Britannia,
anime,Code Geass,Suzaku Kururugi,Suzaku,Suzaku Kururugi,
anime,Code Geass,C.C.,CC,C.C.,
anime,Evangelion,Shinji Ikari,Shinji,Shinji Ikari,
anime,Evangelion,Rei Ayanami,Rei,Rei Ayanami,
anime,Evangelion,Asuka Langley Soryu,Asuka,Asuka Langley Soryu,
anime,Evangelion,Eva Unit-01,Unit-01,Eva Unit-01,
anime,Gurren Lagann,Simon,,Simon,
anime,Gurren Lagann,Kamina,,Kamina,
anime,Gurren Lagann,Yoko Littner,Yoko,Yoko Littner,
anime,Gurren Lagann,Anti-Spiral,,Anti-Spiral,
anime,Mob Psycho 100,Shigeo Kageyama,Mob,Shigeo Kageyama,
anime,Mob Psycho 100,Arataka Reigen,Reigen,Arataka Reigen,
anime,Mob Psycho 100,Toichiro Suzuki,Toichiro,Toichiro Suzuki,
anime,Chainsaw Man,Denji,Chainsaw Man,Denji,
anime,Chainsaw Man,Power,,Power,
anime,Chainsaw Man,Aki Hayakawa,Aki,Aki Hayakawa,
anime,Chainsaw Man,Makima,,Makima,
anime,Chainsaw Man,Reze,,Reze,
anime,Chainsaw Man,Quanxi,,Quanxi,
anime,Fire Force,Shinra Kusakabe,Shinra,Shinra Kusakabe,
anime,Fire Force,Arthur Boyle,Arthur,Arthur Boyle,
anime,Fire Force,Benimaru Shinmon,Benimaru,Benimaru Shinmon,
anime,Fire Force,Haumea,,Haumea,
anime,Soul Eater,Maka Albarn,Maka,Maka Albarn,
anime,Soul Eater,Soul Evans,Soul Eater,Soul Evans,
anime,Soul Eater,Death the Kid,Kid,Death the Kid,
anime,Soul Eater,Black Star,Black Star,Black Star,
anime,Sailor Moon,Usagi Tsukino,Sailor Moon,Usagi Tsukino,
anime,Sailor Moon,Ami Mizuno,Sailor Mercury,Ami Mizuno,
anime,Sailor Moon,Rei Hino,Sailor Mars,Rei Hino,
anime,Sailor Moon,Makoto Kino,Sailor Jupiter,Makoto Kino,
anime,Sailor Moon,Minako Aino,Sailor Venus,Minako Aino,
anime,Sailor Moon,Galaxia,Sailor Galaxia,Galaxia,
anime,Saint Seiya,Seiya,Pegasus Seiya,Seiya,
anime,Saint Seiya,Shiryu,Dragon Shiryu,Shiryu,
anime,Saint Seiya,Ikki,Phoenix Ikki,Ikki,
anime,Saint Seiya,Hades,,Hades,
anime,Saint Seiya,Athena,Saori Kido,Athena,
comic,Marvel,Cyclops,Scott Summers,Cyclops,
comic,Marvel,Jean Grey,Phoenix,Jean Grey,
comic,Marvel,Storm,Ororo Munroe,Storm,
comic,Marvel,Rogue,,Rogue,
comic,Marvel,Gambit,Remy LeBeau,Gambit,
comic,Marvel,Nightcrawler,Kurt Wagner,Nightcrawler,
comic,Marvel,Colossus,Piotr Rasputin,Colossus,
comic,Marvel,Psylocke,Betsy Braddock,Psylocke,
comic,Marvel,Cable,Nathan Summers,Cable,
comic,Marvel,Apocalypse,En Sabah Nur,Apocalypse,
comic,Marvel,Mr. Sinister,Nathaniel Essex,Mr. Sinister,
comic,Marvel,Green Goblin,Norman Osborn,Green Goblin,
comic,Marvel,Doctor Octopus,Otto Octavius,Doctor Octopus,
comic,Marvel,Carnage,Cletus Kasady,Carnage,
comic,Marvel,Kingpin,Wilson Fisk,Kingpin,
comic,Marvel,Punisher,Frank Castle,Punisher,
comic,Marvel,Ghost Rider,Johnny Blaze,Ghost Rider,
comic,Marvel,Blade,,Blade,
comic,Marvel,Moon Knight,Marc Spector,Moon Knight,
comic,Marvel,Nova,Richard Rider,Nova,
comic,Marvel,Sentry,Robert Reynolds,Sentry,
comic,Marvel,Blue Marvel,Adam Brashear,Blue Marvel,
comic,Marvel,Black Bolt,,Black Bolt,
comic,Marvel,Medusa,,Medusa,
comic,Marvel,Loki,,Loki,
comic,Marvel,Hela,,Hela,
comic,Marvel,Odin,,Odin,
comic,Marvel,Kang the Conqueror,Kang,Kang the Conqueror,
comic,Marvel,Ultron,,Ultron,
comic,Marvel,Vision,,Vision,
comic,DC,Nightwing,Dick Grayson,Nightwing,
comic,DC,Robin,Damian Wayne,Robin,
comic,DC,Red Hood,Jason Todd,Red Hood,
comic,DC,Batgirl,Barbara Gordon,Batgirl,
comic,DC,Catwoman,Selina Kyle,Catwoman,
comic,DC,Harley Quinn,Harley,Harley Quinn,
comic,DC,Poison Ivy,Pamela Isley,Poison Ivy,
comic,DC,Bane,,Bane,
comic,DC,Ra's al Ghul,Ras al Ghul,Ra's al Ghul,
comic,DC,Riddler,Edward Nygma,Riddler,
comic,DC,Two-Face,Harvey Dent,Two-Face,
comic,DC,Sinestro,,Sinestro,
comic,DC,Atrocitus,,Atrocitus,
comic,DC,Larfleeze,,Larfleeze,
comic,DC,Reverse-Flash,Eobard Thawne,Reverse-Flash,
comic,DC,Zoom,Hunter Zolomon,Zoom,
comic,DC,Black Flash,,Black Flash,
comic,DC,Supergirl,Kara Zor-El,Supergirl,
comic,DC,Power Girl,Kara Zor-L,Power Girl,
comic,DC,General Zod,Zod,General Zod,
comic,DC,Darkseid,,Darkseid,
comic,DC,Orion,,Orion,
comic,DC,Mister Miracle,Scott Free,Mister Miracle,
comic,DC,Raven,,Raven,
comic,DC,Starfire,Koriand'r,Starfire,
comic,DC,Cyborg,Victor Stone,Cyborg,
comic,DC,Beast Boy,Garfield Logan,Beast Boy,
comic,DC,Constantine,John Constantine,Constantine,
comic,DC,Swamp Thing,,Swamp Thing,
comic,DC,Doctor Fate,Kent Nelson,Doctor Fate,
comic,Image Comics,Spawn,Al Simmons,Spawn,
comic,Image Comics,Omni-Man,Nolan Grayson,Omni-Man,
comic,Image Comics,Invincible,Mark Grayson,Invincible,
comic,Image Comics,Atom Eve,Samantha Eve Wilkins,Atom Eve,
comic,Image Comics,Battle Beast,Thokk,Battle Beast,
comic,Image Comics,Thragg,,Thragg,
